"","date","lag1","lag2","lag3","lag4","lag1cum","lag2cum","lag3cum","lag4cum"
"125",2010-08-01,2.78738341619702e-07,3.7733144563765e-06,1.56853232190738e-07,2.43700472255845e-08,0.00728366437918958,0.00667750519126652,0.00697789539977297,0.03756010999004
"126",2010-09-01,4.45379478538435e-06,5.1051818559061e-06,1.07218984643817e-06,1.52117519192923e-05,0.00728811817397496,0.00668261037312243,0.00697896758961941,0.0375753217419593
"127",2010-10-01,1.72678962699083e-06,9.56661061476225e-06,1.39989322691255e-05,0.00014943338168184,0.00728984496360195,0.00669217698373719,0.00699296652188853,0.0377247551236411
"128",2010-11-01,8.85128621043705e-06,2.30018624252809e-06,1.15227101499916e-07,7.8554025242207e-06,0.00729869624981239,0.00669447716997972,0.00699308174899003,0.0377326105261653
"129",2010-12-01,9.89909942750005e-06,6.446822570098e-06,6.94787639304273e-06,7.3932379382058e-05,0.00730859534923989,0.00670092399254982,0.00700002962538307,0.0378065429055474
"130",2011-01-01,2.25003332731918e-05,1.71490644458806e-05,3.49998546251632e-05,0.00018243616814172,0.00733109568251308,0.0067180730569957,0.00703502948000824,0.0379889790736891
"131",2011-02-01,1.5676486539163e-05,5.942135764605e-05,6.24825288352529e-05,0.000545953224937336,0.00734677216905224,0.00677749441464175,0.00709751200884349,0.0385349322986264
"132",2011-03-01,0.000119788952679099,0.000102967249851503,5.72080093961472e-05,0.000418513264630631,0.00746656112173134,0.00688046166449325,0.00715472001823964,0.0389534455632571
"133",2011-04-01,5.6225266586077e-05,4.49502616619082e-05,3.60943259219099e-05,0.00028619417921396,0.00752278638831742,0.00692541192615516,0.00719081434416155,0.039239639742471
"134",2011-05-01,0.000112588451358051,5.91903235394519e-05,7.15817550429116e-05,0.000654201946755071,0.00763537483967547,0.00698460224969461,0.00726239609920446,0.0398938416892261
"135",2011-06-01,7.27663542290854e-05,5.54143055059957e-05,6.53261382336503e-05,0.000740620161557054,0.00770814119390456,0.00704001655520061,0.00732772223743811,0.0406344618507831
"136",2011-07-01,0.000181267308312372,0.00016688218712752,0.000171473720485515,0.00182380508768303,0.00788940850221693,0.00720689874232813,0.00749919595792363,0.0424582669384662
"137",2011-08-01,0.000322384193523582,0.00028275041589801,0.000285577311798907,0.00284113543845647,0.00821179269574051,0.00748964915822614,0.00778477326972253,0.0452994023769226
"138",2011-09-01,4.74148391854508e-05,4.64890181054338e-05,4.27221051725688e-05,0.000549399344172985,0.00825920753492596,0.00753613817633157,0.0078274953748951,0.0458488017210956
"139",2011-10-01,2.17014424719273e-06,6.13707416706011e-06,1.66301788745152e-05,5.81153403276836e-05,0.00826137767917315,0.00754227525049863,0.00784412555376962,0.0459069170614233
"140",2011-11-01,9.32710684619816e-06,2.48318599047511e-05,3.77076177406766e-05,0.000149362711614296,0.00827070478601935,0.00756710711040338,0.00788183317151029,0.0460562797730376
"141",2011-12-01,3.50795026858548e-06,1.05093494717738e-05,1.16882417214218e-05,2.80748281603144e-05,0.00827421273628794,0.00757761645987516,0.00789352141323172,0.0460843546011979
"142",2012-01-01,1.75731305352382e-06,9.32705244554601e-07,8.79411816859902e-07,1.08444972541011e-05,0.00827597004934146,0.00757854916511971,0.00789440082504857,0.046095199098452
"143",2012-02-01,2.66735006946461e-06,1.82379044287059e-05,1.03093115507512e-05,1.14336762973557e-06,0.00827863739941092,0.00759678706954842,0.00790471013659933,0.0460963424660818
"144",2012-03-01,2.19282882604481e-05,7.5782826493454e-06,1.67149502078673e-05,0.000130202638797957,0.00830056568767137,0.00760436535219776,0.00792142508680719,0.0462265451048797
"145",2012-04-01,7.82237951855419e-06,7.55698958992136e-06,1.48911954915836e-05,0.000206466371185395,0.00830838806718993,0.00761192234178768,0.00793631628229878,0.0464330114760651
"146",2012-05-01,1.38121957382318e-05,1.27384561268374e-05,1.41605526077888e-05,0.000101621202590692,0.00832220026292816,0.00762466079791452,0.00795047683490657,0.0465346326786558
"147",2012-06-01,1.81347187820883e-06,2.14271657634086e-06,6.29353420920536e-08,1.70623724468251e-05,0.00832401373480637,0.00762680351449086,0.00795053977024866,0.0465516950511026
"148",2012-07-01,2.03706520717013e-05,8.60358973707095e-06,2.8778659125321e-05,0.000112342354075868,0.00834438438687807,0.00763540710422793,0.00797931842937398,0.0466640374051785
"149",2012-08-01,1.12338141269637e-05,8.08511290505147e-07,5.62544413532755e-07,4.98632228388189e-07,0.00835561820100503,0.00763621561551844,0.00797988097378751,0.0466645360374069
"150",2012-09-01,4.08465017410532e-05,1.71227114931529e-05,1.14274033357326e-05,0.000331143364700779,0.00839646470274609,0.00765333832701159,0.00799130837712324,0.0469956794021077
"151",2012-10-01,4.04563795474474e-05,1.24730077054857e-05,2.19288814501546e-05,0.000263238042771925,0.00843692108229353,0.00766581133471708,0.0080132372585734,0.0472589174448796
"152",2012-11-01,1.93323128748598e-05,4.78033977932276e-05,5.88115582651391e-05,0.000651063722050816,0.00845625339516839,0.0077136147325103,0.00807204881683854,0.0479099811669304
"153",2012-12-01,2.36144067551508e-05,2.47448067752173e-05,4.2613428036354e-05,0.000156872078790266,0.00847986780192354,0.00773835953928552,0.00811466224487489,0.0480668532457207
"154",2013-01-01,1.88456485105298e-05,2.44789478119417e-05,2.86012326791384e-05,0.000364499173098014,0.00849871345043407,0.00776283848709746,0.00814326347755403,0.0484313524188187
"155",2013-02-01,2.52567965577473e-06,1.20478170136212e-05,6.33439334918915e-06,4.90163765805571e-05,0.00850123913008985,0.00777488630411109,0.00814959787090322,0.0484803687953992
"156",2013-03-01,9.85681368099695e-07,1.14680652760307e-07,1.75464626502508e-07,5.50397709052103e-05,0.00850222481145795,0.00777500098476385,0.00814977333552972,0.0485354085663045
"157",2013-04-01,2.24726125829463e-06,5.38704880297949e-07,4.27279374942631e-08,2.6737004593506e-06,0.00850447207271624,0.00777553968964414,0.00814981606346722,0.0485380822667638
"158",2013-05-01,4.20044108318002e-05,2.88244435826964e-05,2.91966526701563e-05,0.000690489008212008,0.00854647648354804,0.00780436413322684,0.00817901271613737,0.0492285712749758
"159",2013-06-01,4.9937315932135e-06,1.73333650726364e-05,1.76421773926919e-05,8.19164671824878e-05,0.00855147021514126,0.00782169749829948,0.00819665489353006,0.0493104877421583
"160",2013-07-01,5.96186726418891e-05,3.30774782578632e-05,4.22651194644098e-05,0.000522009534674687,0.00861108888778314,0.00785477497655734,0.00823892001299447,0.049832497276833
