"","forecasts.forecasts_Q2.AR","forecasts.forecasts_Q2.AR_PC","forecasts.forecasts_Q2.Ridge_4lags","forecasts.forecasts_Q2.Ridge","forecasts.forecasts_Q2.LASSO","forecasts.RF_4lags","RF"
"228",0.164603540225828,0.10110166597248,0.273658063458642,0.258342036935064,0.206269716318805,0.184221998695643,0.19871263197266
"229",0.202636677428095,0.262234257659367,0.273635854692037,0.279241509802457,0.247330065928246,0.252138430597674,0.290716571274284
"230",0.359227556430394,0.340913088715248,0.272979333831773,0.271588648382909,0.346447875214291,0.221741592568578,0.219036499058019
"231",0.289058336338975,0.335387877111431,0.272535057408448,0.427444756997219,0.383584175881632,0.213741492560185,0.24377233508223
"232",0.0878226930123277,0.0489934071337621,0.268809884337635,-0.121084462404072,0.078209638020481,0.039229644617288,0.0585943473073912
"233",0.184396473660261,0.175258909384173,0.269547578308065,0.104095488281727,0.177818261528529,0.181022807735654,0.185340457090365
"234",0.177891932878525,0.287820316640885,0.272044751167892,0.469775463395677,0.327265732925686,0.252728922669474,0.294209912450713
"235",0.130918128619467,0.106470323889716,0.26882504088088,-0.106943579070241,0.191610205604663,0.163099687957505,0.151410027411601
"236",0.113472268106405,0.295034087814545,0.268219991040352,0.377111331133932,0.2826740040488,0.188248315662134,0.220374954334453
"237",0.272832761716791,0.269304155305489,0.268398972455476,0.116997701687111,0.237787750749136,0.192486591909402,0.223672829124693
"238",0.197447910423844,0.234655505332918,0.265990584369705,0.481654236505717,0.297446313480994,0.194450897114691,0.205420989006517
"239",0.207505524221765,0.17843069826068,0.262738494990962,0.107357073684042,0.203121212945031,0.188802454151325,0.193333474417974
"240",0.228416803241491,0.250534219882095,0.262039529261447,0.0589277583573114,0.194340268004007,0.193881643668062,0.182715045285903
"241",0.0468038608218958,0.0688864085948015,0.25872653849289,0.0382339754566884,0.0961823014495184,0.107505138487085,0.118580074351081
"242",-0.148763215229424,-1.03423514544887,0.244057203090705,-1.40490862065145,-0.214788373493189,-0.126447971220827,-0.189577743866101
"243",-0.187397515937142,-1.35164828021599,0.192974945354848,-1.35334125300567,-0.305059664220158,-0.298732203859737,-0.322992416275987
"244",0.212803555159824,0.996974062527874,0.209442140672963,0.647842697144698,0.0458033040891591,0.100163304388938,0.168658253370514
"245",0.376131755302934,0.740760443248347,0.228352740826114,1.05640869918391,0.346294518971337,0.203707261580545,0.233071380733492
"246",0.301381026271796,0.538296137563234,0.234272899472296,-0.0831327455214928,0.371907100688202,0.266556495659727,0.233143046049117
"247",0.276192219608859,0.2639151363494,0.238130099288879,-0.10228541678572,0.381250269913726,0.112903087083082,0.0715923224973728
"248",0.202884111502148,0.20676106944064,0.244683860761551,0.344833860279501,0.221927103150753,0.229884023236426,0.205156301248347
"249",0.115279055552375,0.145396531347822,0.241636484653234,-0.0370506856047969,0.223225730453165,0.225313101568718,0.227168837735123
"250",0.209417982630954,0.169619439790484,0.24011576866682,0.20498657490301,0.23661810012421,0.265708030353294,0.256407369367205
"251",0.167265407258559,0.283215813157472,0.240895504887074,0.357030799802678,0.299769190984894,0.24858571188789,0.229043637482448
"252",0.122298648898737,0.303678428877651,0.239467525325946,0.785814187958637,0.220884944249952,0.237357648954609,0.224430202172916
"253",0.229178760808504,0.274731038124588,0.237408057515437,0.179960008096197,0.293328045648339,0.230116202304418,0.27483843366548
"254",0.555885767443037,0.406145366586918,0.239637878042178,0.57614021076819,0.21961184622016,0.249863359979126,0.311965170214497
"255",0.511699696240581,0.420924226393561,0.239089856713894,-0.0976883792417663,0.411824807750352,0.313007197917658,0.312366095050548
"256",0.259277383605245,0.369087839147996,0.238129180018815,0.261742329754514,0.362923987609199,0.318593566847147,0.402577671532391
"257",0.404298701674729,0.519178953368113,0.239185087249887,0.689235668840228,0.48477986046695,0.416900275014844,0.508636380014483
"258",0.190942089911582,0.0869304119637132,0.233435864816713,0.0716947886051111,0.216312972250959,0.0736182385784087,0.115075420075291
"259",0.205723407301246,0.207571762723722,0.232048814919935,0.279974312660008,0.210108773722204,0.214555509262509,0.243460596234173
"260",0.365648958685885,0.260806518821329,0.233505056015004,0.34409472355759,0.321369689330495,0.276380479684322,0.284156540183019
"261",0.602073190576111,0.553538064752939,0.23790346271057,0.423053662895613,0.509969674744584,0.425497314370756,0.434858032048409
