"","date","lag1","lag2","lag3","lag4","lag1cum","lag2cum","lag3cum","lag4cum"
"63",9-01-20,0.0163040692396301,0.000280518366948808,2.43890465695623e-08,0.959972666473412,0.494713725948545,0.350235917081241,0.395169390202528,5.2340782072007
"64",10-01-20,0.029705033311993,0.00655019482271428,0.000643607135382033,0.0486221573529527,0.524418759260538,0.356786111903955,0.39581299733791,5.28270036455365
"65",11-01-20,0.00184238497682873,0.00259234015026347,0.000136018786502174,0.765312238543202,0.526261144237367,0.359378452054219,0.395949016124413,6.04801260309685
"66",12-01-20,0.0169919315702959,0.00194184189084118,0.0164888862345373,0.139819932776691,0.543253075807663,0.36132029394506,0.41243790235895,6.18783253587354
"67",1-01-20,0.00208739815530014,0.00676721098991432,0.0025694315191249,0.0503634709606935,0.545340473962963,0.368087504934974,0.415007333878075,6.23819600683424
"68",2-01-20,0.000738802350088146,0.00013941243752791,0.0143276874910953,0.103939048365359,0.546079276313051,0.368226917372502,0.42933502136917,6.3421350551996
"69",3-01-20,0.0045728200747553,0.019253568598001,0.0314057314283983,0.050000669289324,0.550652096387806,0.387480485970503,0.460740752797568,6.39213572448892
"70",4-01-20,0.010640392818655,0.0114198687547936,0.0105277555710287,0.014533480000631,0.561292489206461,0.398900354725297,0.471268508368597,6.40666920448955
"71",5-01-20,0.00206300041158126,0.0064735011039055,0.00909521559774377,0.00628974300271585,0.563355489618043,0.405373855829202,0.480363723966341,6.41295894749227
"72",6-01-20,0.00756678609848281,0.00526333344404897,0.00033054956697004,0.0162126862630006,0.570922275716526,0.410637189273251,0.480694273533311,6.42917163375527
"73",7-01-20,0.00592625382195541,0.014808232252623,0.00570861584390195,0.0274139956484225,0.576848529538481,0.425445421525874,0.486402889377213,6.45658562940369
"74",8-01-20,0.0136918295441475,0.00406078639521579,0.0133767446371251,0.00415075777450596,0.590540359082628,0.42950620792109,0.499779634014338,6.4607363871782
